zona;secao;cargo;numero;nome;votos;partido;coligacao
109;177;Presidente;15;SIMONE TEBET;5;MDB;MDB, (PSDB/CIDADANIA), PODE
109;177;Presidente;16;VERA;1;PSTU;PSTU
109;177;Presidente;22;JAIR BOLSONARO;97;PL;PP, REPUBLICANOS, PL
109;177;Presidente;44;SORAYA THRONICKE;3;UNIÃO;UNIÃO
109;177;Presidente;95;BRANCOS;2;;
109;177;Presidente;96;NULOS;5;;
109;177;Governador;12;ROBERTO CLÁUDIO;11;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;177;Governador;13;ELMANO DE FREITAS;116;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;177;Governador;16;ZÉ BATISTA;1;PSTU;PSTU
109;177;Governador;44;CAPITÃO WAGNER;120;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;177;Governador;95;BRANCOS;7;;
109;177;Governador;96;NULOS;11;;
109;177;Senador;131;CAMILO;136;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;177;Senador;160;CARLOS SILVA;1;PSTU;PSTU
109;177;Senador;555;ERIKA AMORIM;4;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;177;Senador;700;KAMILA CARDOSO;105;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;177;Senador;95;BRANCOS;7;;
109;177;Senador;96;NULOS;13;;
109;177;Deputado Federal;1010;RONALDO MARTINS;3;REPUBLICANOS;REPUBLICANOS
109;177;Deputado Federal;1023;PASTOR ABRAÃO;1;REPUBLICANOS;REPUBLICANOS
109;177;Deputado Federal;1030;VERISSIMO FREITAS;1;REPUBLICANOS;REPUBLICANOS
109;177;Deputado Federal;1111;AJ ALBUQUERQUE;4;PP;PP
109;177;Deputado Federal;1201;JULIO BRIZZI;1;PDT;PDT
109;177;Deputado Federal;1213;IDILVAN;18;PDT;PDT
109;177;Deputado Federal;1214;EDUARDO BISMARCK;10;PDT;PDT
109;177;Deputado Federal;1233;ROBÉRIO MONTEIRO;2;PDT;PDT
109;177;Deputado Federal;1251;ARNON BEZERRA;3;PDT;PDT
109;177;Deputado Federal;1313;LUIZIANNE LINS;10;PT;(PT/PC do B/PV)
109;177;Deputado Federal;1333;JOSE AIRTON;1;PT;(PT/PC do B/PV)
109;177;Deputado Federal;1522;NELINHO;2;MDB;MDB
109;177;Deputado Federal;1533;EUNÍCIO;3;MDB;MDB
109;177;Deputado Federal;2200;DRA. MAYRA PINHEIRO;3;PL;PL
109;177;Deputado Federal;2201;DELEGADO CAVALCANTE;1;PL;PL
109;177;Deputado Federal;2208;VILMA DUARTE;1;PL;PL
109;177;Deputado Federal;2210;CORONEL AGINALDO;4;PL;PL
109;177;Deputado Federal;2211;YURY DO PAREDÃO;3;PL;PL
109;177;Deputado Federal;2222;ANDRÉ FERNANDES;10;PL;PL
109;177;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
109;177;Deputado Federal;2255;JÚNIOR MANO;1;PL;PL
109;177;Deputado Federal;2277;DR JAZIEL;15;PL;PL
109;177;Deputado Federal;2288;PRISCILA COSTA;5;PL;PL
109;177;Deputado Federal;2299;MATHEUS NORONHA;3;PL;PL
109;177;Deputado Federal;4410;CARLOS MATOS;3;UNIÃO;UNIÃO
109;177;Deputado Federal;4411;VANDERLAN ALVES;1;UNIÃO;UNIÃO
109;177;Deputado Federal;4422;JULIERME SENA;3;UNIÃO;UNIÃO
109;177;Deputado Federal;4444;HEITOR FREIRE;3;UNIÃO;UNIÃO
109;177;Deputado Federal;4445;DAMIÃO TENORIO;3;UNIÃO;UNIÃO
109;177;Deputado Federal;4447;DANILO FORTE;7;UNIÃO;UNIÃO
109;177;Deputado Federal;4477;FERNANDA PESSOA;3;UNIÃO;UNIÃO
109;177;Deputado Federal;4488;MOSES RODRIGUES;8;UNIÃO;UNIÃO
109;177;Deputado Federal;4490;SOLDADO NOELIO;2;UNIÃO;UNIÃO
109;177;Deputado Federal;5000;JANAÍNA ARAÚJO;1;PSOL;(PSOL/REDE)
109;177;Deputado Federal;5001;JOÃO ALFREDO;1;PSOL;(PSOL/REDE)
109;177;Deputado Federal;5005;ANNA KARINA VOZES FEMINISTAS;1;PSOL;(PSOL/REDE)
109;177;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
109;177;Deputado Federal;5511;CÉLIO STUDART;8;PSD;PSD
109;177;Deputado Federal;5533;LUIZ GASTÃO;7;PSD;PSD
109;177;Deputado Federal;5555;DOMINGOS NETO;92;PSD;PSD
109;177;Deputado Federal;5588;ELIANE BRAZ;2;PSD;PSD
109;177;Deputado Federal;5599;EMANUEL MOTA;1;PSD;PSD
109;177;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
109;177;Deputado Federal;13;LEGENDA PT;1;PT;PT
109;177;Deputado Federal;22;LEGENDA PL;1;PL;PL
109;177;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
109;177;Deputado Federal;95;BRANCOS;4;;
109;177;Deputado Federal;96;NULOS;5;;
109;177;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;3;REPUBLICANOS;REPUBLICANOS
109;177;Deputado Estadual;10123;DAVID DURAND;4;REPUBLICANOS;REPUBLICANOS
109;177;Deputado Estadual;10124;DUQUINHA;1;REPUBLICANOS;REPUBLICANOS
109;177;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;5;PP;PP
109;177;Deputado Estadual;11113;ALMIR BIÉ;3;PP;PP
109;177;Deputado Estadual;11222;DR VICTOR GURGEL;1;PP;PP
109;177;Deputado Estadual;11444;LEONARDO PINHEIRO;14;PP;PP
109;177;Deputado Estadual;12011;JOTA LIMA JUMENTIM AMARELO;1;PDT;PDT
109;177;Deputado Estadual;12123;CLÁUDIO PINHO;4;PDT;PDT
109;177;Deputado Estadual;12127;HELAINE COELHO;25;PDT;PDT
109;177;Deputado Estadual;12500;SALMITO;1;PDT;PDT
109;177;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
109;177;Deputado Estadual;13131;MARI LACERDA;1;PT;(PT/PC do B/PV)
109;177;Deputado Estadual;13132;ACRISIO SENA;8;PT;(PT/PC do B/PV)
109;177;Deputado Estadual;13133;LARISSA GASPAR;2;PT;(PT/PC do B/PV)
109;177;Deputado Estadual;13333;MOISES BRAZ;1;PT;(PT/PC do B/PV)
109;177;Deputado Estadual;13456;DE ASSIS DINIZ;1;PT;(PT/PC do B/PV)
109;177;Deputado Estadual;13777;NIZO;3;PT;(PT/PC do B/PV)
109;177;Deputado Estadual;13789;JULINHO;7;PT;(PT/PC do B/PV)
109;177;Deputado Estadual;15115;CARLOS BANDEIRA;2;MDB;MDB
109;177;Deputado Estadual;15222;DAVI DE RAIMUNDÃO;1;MDB;MDB
109;177;Deputado Estadual;15333;DANNIEL OLIVEIRA;1;MDB;MDB
109;177;Deputado Estadual;15888;AGENOR NETO;4;MDB;MDB
109;177;Deputado Estadual;22010;BEZERRA DE MENESES;2;PL;PL
109;177;Deputado Estadual;22022;CARMELO NETO;8;PL;PL
109;177;Deputado Estadual;22111;PEDRO MATOS;2;PL;PL
109;177;Deputado Estadual;22380;DUDU DIÓGENES;2;PL;PL
109;177;Deputado Estadual;22555;MARTA GONÇALVES;60;PL;PL
109;177;Deputado Estadual;22722;PAULO BATTISTI;1;PL;PL
109;177;Deputado Estadual;22777;DRA SILVANA;19;PL;PL
109;177;Deputado Estadual;22987;AUREA CAMILO;1;PL;PL
109;177;Deputado Estadual;30000;DR. ISAQUE RABELO;1;NOVO;NOVO
109;177;Deputado Estadual;33300;MIRIS SALMITO;1;PMN;PMN
109;177;Deputado Estadual;44027;PROFESSOR CARDOSO NETO;1;UNIÃO;UNIÃO
109;177;Deputado Estadual;44123;TONY BRITO;1;UNIÃO;UNIÃO
109;177;Deputado Estadual;44190;SARGENTO REGINAURO;1;UNIÃO;UNIÃO
109;177;Deputado Estadual;44556;PRISCILA ROCHA;1;UNIÃO;UNIÃO
109;177;Deputado Estadual;44567;MAGNOLIA ROCHA;8;UNIÃO;UNIÃO
109;177;Deputado Estadual;44777;FIRMO CAMURÇA;4;UNIÃO;UNIÃO
109;177;Deputado Estadual;44888;DR. OSCAR RODRIGUES;9;UNIÃO;UNIÃO
109;177;Deputado Estadual;45000;JORGE PINHEIRO;4;PSDB;(PSDB/CIDADANIA)
109;177;Deputado Estadual;45123;EMILIA PESSOA;1;PSDB;(PSDB/CIDADANIA)
109;177;Deputado Estadual;50013;LÉO SURICATE;1;PSOL;(PSOL/REDE)
109;177;Deputado Estadual;50113;NESTOR BEZERRA;1;PSOL;(PSOL/REDE)
109;177;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
109;177;Deputado Estadual;50777;ADRIANA GERONIMO;1;PSOL;(PSOL/REDE)
109;177;Deputado Estadual;55011;APOLLO VICZ;2;PSD;PSD
109;177;Deputado Estadual;55234;DR. LUCÍLVIO GIRÃO;1;PSD;PSD
109;177;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
109;177;Deputado Estadual;55888;KEIVIA DIAS;1;PSD;PSD
109;177;Deputado Estadual;65013;PROFESSOR ANÍZIO;1;PC do B;(PT/PC do B/PV)
109;177;Deputado Estadual;65234;CACIKA IRÊ;1;PC do B;(PT/PC do B/PV)
109;177;Deputado Estadual;70123;TOMAZ HOLANDA;13;AVANTE;AVANTE
109;177;Deputado Estadual;90114;LINDON JONSON;1;PROS;PROS
109;177;Deputado Estadual;12;LEGENDA PDT;1;PDT;PDT
109;177;Deputado Estadual;13;LEGENDA PT;3;PT;PT
109;177;Deputado Estadual;22;LEGENDA PL;1;PL;PL
109;177;Deputado Estadual;33;LEGENDA PMN;1;PMN;PMN
109;177;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;177;Deputado Estadual;95;BRANCOS;6;;
109;177;Deputado Estadual;96;NULOS;7;;
109;178;Presidente;12;CIRO GOMES;20;PDT;PDT
109;178;Presidente;13;LULA;151;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;178;Presidente;15;SIMONE TEBET;2;MDB;MDB, (PSDB/CIDADANIA), PODE
109;178;Presidente;22;JAIR BOLSONARO;90;PL;PP, REPUBLICANOS, PL
109;178;Presidente;44;SORAYA THRONICKE;1;UNIÃO;UNIÃO
109;178;Presidente;95;BRANCOS;3;;
109;178;Presidente;96;NULOS;2;;
109;178;Governador;12;ROBERTO CLÁUDIO;17;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;178;Governador;13;ELMANO DE FREITAS;112;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;178;Governador;44;CAPITÃO WAGNER;119;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;178;Governador;95;BRANCOS;14;;
109;178;Governador;96;NULOS;7;;
109;178;Senador;131;CAMILO;139;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;178;Senador;555;ERIKA AMORIM;4;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;178;Senador;700;KAMILA CARDOSO;91;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;178;Senador;95;BRANCOS;22;;
109;178;Senador;96;NULOS;13;;
109;178;Deputado Federal;1000;BISPA VANESSA LIMA;2;REPUBLICANOS;REPUBLICANOS
109;178;Deputado Federal;1011;STEFANI RODRIGUES;1;REPUBLICANOS;REPUBLICANOS
109;178;Deputado Federal;1023;PASTOR ABRAÃO;2;REPUBLICANOS;REPUBLICANOS
109;178;Deputado Federal;1111;AJ ALBUQUERQUE;2;PP;PP
109;178;Deputado Federal;1213;IDILVAN;15;PDT;PDT
109;178;Deputado Federal;1214;EDUARDO BISMARCK;9;PDT;PDT
109;178;Deputado Federal;1233;ROBÉRIO MONTEIRO;2;PDT;PDT
109;178;Deputado Federal;1251;ARNON BEZERRA;1;PDT;PDT
109;178;Deputado Federal;1277;ADAIL JR;1;PDT;PDT
109;178;Deputado Federal;1313;LUIZIANNE LINS;12;PT;(PT/PC do B/PV)
109;178;Deputado Federal;1533;EUNÍCIO;4;MDB;MDB
109;178;Deputado Federal;2200;DRA. MAYRA PINHEIRO;1;PL;PL
109;178;Deputado Federal;2201;DELEGADO CAVALCANTE;4;PL;PL
109;178;Deputado Federal;2210;CORONEL AGINALDO;2;PL;PL
109;178;Deputado Federal;2222;ANDRÉ FERNANDES;9;PL;PL
109;178;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
109;178;Deputado Federal;2277;DR JAZIEL;17;PL;PL
109;178;Deputado Federal;2288;PRISCILA COSTA;4;PL;PL
109;178;Deputado Federal;2299;MATHEUS NORONHA;10;PL;PL
109;178;Deputado Federal;4000;DENIS BEZERRA;1;PSB;PSB
109;178;Deputado Federal;4400;LUIZ CARLOS JR;1;UNIÃO;UNIÃO
109;178;Deputado Federal;4410;CARLOS MATOS;2;UNIÃO;UNIÃO
109;178;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;4;UNIÃO;UNIÃO
109;178;Deputado Federal;4444;HEITOR FREIRE;3;UNIÃO;UNIÃO
109;178;Deputado Federal;4445;DAMIÃO TENORIO;3;UNIÃO;UNIÃO
109;178;Deputado Federal;4447;DANILO FORTE;8;UNIÃO;UNIÃO
109;178;Deputado Federal;4456;DAYANY DO CAPITÃO;1;UNIÃO;UNIÃO
109;178;Deputado Federal;4477;FERNANDA PESSOA;5;UNIÃO;UNIÃO
109;178;Deputado Federal;4488;MOSES RODRIGUES;14;UNIÃO;UNIÃO
109;178;Deputado Federal;4490;SOLDADO NOELIO;1;UNIÃO;UNIÃO
109;178;Deputado Federal;4567;DENÍSIO PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
109;178;Deputado Federal;5055;GABRIEL BIOLOGIA;3;PSOL;(PSOL/REDE)
109;178;Deputado Federal;5511;CÉLIO STUDART;6;PSD;PSD
109;178;Deputado Federal;5533;LUIZ GASTÃO;7;PSD;PSD
109;178;Deputado Federal;5555;DOMINGOS NETO;77;PSD;PSD
109;178;Deputado Federal;5566;KELVYA ALBUQUERQUE;1;PSD;PSD
109;178;Deputado Federal;5588;ELIANE BRAZ;2;PSD;PSD
109;178;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
109;178;Deputado Federal;13;LEGENDA PT;3;PT;PT
109;178;Deputado Federal;15;LEGENDA MDB;1;MDB;MDB
109;178;Deputado Federal;22;LEGENDA PL;1;PL;PL
109;178;Deputado Federal;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
109;178;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
109;178;Deputado Federal;95;BRANCOS;17;;
109;178;Deputado Federal;96;NULOS;5;;
109;178;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;3;REPUBLICANOS;REPUBLICANOS
109;178;Deputado Estadual;10124;DUQUINHA;1;REPUBLICANOS;REPUBLICANOS
109;178;Deputado Estadual;10190;EVALDO COSTA;1;REPUBLICANOS;REPUBLICANOS
109;178;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;4;PP;PP
109;178;Deputado Estadual;11113;ALMIR BIÉ;4;PP;PP
109;178;Deputado Estadual;11444;LEONARDO PINHEIRO;9;PP;PP
109;178;Deputado Estadual;12111;ANTONIO HENRIQUE;1;PDT;PDT
109;178;Deputado Estadual;12123;CLÁUDIO PINHO;1;PDT;PDT
109;178;Deputado Estadual;12127;HELAINE COELHO;28;PDT;PDT
109;178;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;13131;MARI LACERDA;1;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;13132;ACRISIO SENA;2;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;13133;LARISSA GASPAR;2;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;13234;GUILHERME SAMPAIO;1;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;13456;DE ASSIS DINIZ;1;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;13555;JULIANA LUCENA;1;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;13777;NIZO;3;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;13789;JULINHO;12;PT;(PT/PC do B/PV)
109;178;Deputado Estadual;15888;AGENOR NETO;5;MDB;MDB
109;178;Deputado Estadual;22010;BEZERRA DE MENESES;1;PL;PL
109;178;Deputado Estadual;22022;CARMELO NETO;7;PL;PL
109;178;Deputado Estadual;22111;PEDRO MATOS;4;PL;PL
109;178;Deputado Estadual;22120;ALEX CEARÁ;1;PL;PL
109;178;Deputado Estadual;22222;PR.ALCIDES FERNANDES;2;PL;PL
109;178;Deputado Estadual;22380;DUDU DIÓGENES;1;PL;PL
109;178;Deputado Estadual;22555;MARTA GONÇALVES;65;PL;PL
109;178;Deputado Estadual;22777;DRA SILVANA;19;PL;PL
109;178;Deputado Estadual;30000;DR. ISAQUE RABELO;1;NOVO;NOVO
109;178;Deputado Estadual;33123;ALCY PINHEIRO;1;PMN;PMN
109;178;Deputado Estadual;33369;CLAUDIO LIMA;1;PMN;PMN
109;178;Deputado Estadual;44190;SARGENTO REGINAURO;2;UNIÃO;UNIÃO
109;178;Deputado Estadual;44567;MAGNOLIA ROCHA;10;UNIÃO;UNIÃO
109;178;Deputado Estadual;44777;FIRMO CAMURÇA;4;UNIÃO;UNIÃO
109;178;Deputado Estadual;44888;DR. OSCAR RODRIGUES;12;UNIÃO;UNIÃO
109;178;Deputado Estadual;45000;JORGE PINHEIRO;2;PSDB;(PSDB/CIDADANIA)
109;178;Deputado Estadual;45123;EMILIA PESSOA;1;PSDB;(PSDB/CIDADANIA)
109;178;Deputado Estadual;50013;LÉO SURICATE;1;PSOL;(PSOL/REDE)
109;178;Deputado Estadual;50500;RENATO ROSENO;2;PSOL;(PSOL/REDE)
109;178;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
109;178;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
109;178;Deputado Estadual;55888;KEIVIA DIAS;1;PSD;PSD
109;178;Deputado Estadual;65013;PROFESSOR ANÍZIO;2;PC do B;(PT/PC do B/PV)
109;178;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
109;178;Deputado Estadual;70007;DANILO LOPES;1;AVANTE;AVANTE
109;178;Deputado Estadual;70123;TOMAZ HOLANDA;8;AVANTE;AVANTE
109;178;Deputado Estadual;70400;CHICO DO POSTO;1;AVANTE;AVANTE
109;178;Deputado Estadual;13;LEGENDA PT;1;PT;PT
109;178;Deputado Estadual;14;LEGENDA PTB;1;PTB;PTB
109;178;Deputado Estadual;44;LEGENDA UNIÃO;3;UNIÃO;UNIÃO
109;178;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;178;Deputado Estadual;95;BRANCOS;22;;
109;178;Deputado Estadual;96;NULOS;7;;
109;179;Presidente;12;CIRO GOMES;8;PDT;PDT
109;179;Presidente;13;LULA;100;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;179;Presidente;14;PADRE KELMON;1;PTB;PTB
109;179;Presidente;15;SIMONE TEBET;2;MDB;MDB, (PSDB/CIDADANIA), PODE
109;179;Presidente;22;JAIR BOLSONARO;67;PL;PP, REPUBLICANOS, PL
109;179;Presidente;44;SORAYA THRONICKE;2;UNIÃO;UNIÃO
109;179;Presidente;95;BRANCOS;2;;
109;179;Presidente;96;NULOS;2;;
109;179;Governador;12;ROBERTO CLÁUDIO;12;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;179;Governador;13;ELMANO DE FREITAS;77;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;179;Governador;44;CAPITÃO WAGNER;83;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;179;Governador;95;BRANCOS;4;;
109;179;Governador;96;NULOS;8;;
109;179;Senador;131;CAMILO;98;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;179;Senador;555;ERIKA AMORIM;5;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;179;Senador;700;KAMILA CARDOSO;62;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;179;Senador;95;BRANCOS;10;;
109;179;Senador;96;NULOS;9;;
109;179;Deputado Federal;1010;RONALDO MARTINS;2;REPUBLICANOS;REPUBLICANOS
109;179;Deputado Federal;1023;PASTOR ABRAÃO;1;REPUBLICANOS;REPUBLICANOS
109;179;Deputado Federal;1213;IDILVAN;4;PDT;PDT
109;179;Deputado Federal;1214;EDUARDO BISMARCK;11;PDT;PDT
109;179;Deputado Federal;1292;ENFERMEIRA ANA PAULA;1;PDT;PDT
109;179;Deputado Federal;1313;LUIZIANNE LINS;9;PT;(PT/PC do B/PV)
109;179;Deputado Federal;1322;GUIMARÃES DO PT;3;PT;(PT/PC do B/PV)
109;179;Deputado Federal;1326;CELSO FARIAS;1;PT;(PT/PC do B/PV)
109;179;Deputado Federal;1533;EUNÍCIO;3;MDB;MDB
109;179;Deputado Federal;2200;DRA. MAYRA PINHEIRO;2;PL;PL
109;179;Deputado Federal;2201;DELEGADO CAVALCANTE;1;PL;PL
109;179;Deputado Federal;2210;CORONEL AGINALDO;5;PL;PL
109;179;Deputado Federal;2211;YURY DO PAREDÃO;1;PL;PL
109;179;Deputado Federal;2222;ANDRÉ FERNANDES;5;PL;PL
109;179;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
109;179;Deputado Federal;2277;DR JAZIEL;13;PL;PL
109;179;Deputado Federal;2288;PRISCILA COSTA;2;PL;PL
109;179;Deputado Federal;2299;MATHEUS NORONHA;9;PL;PL
109;179;Deputado Federal;4000;DENIS BEZERRA;1;PSB;PSB
109;179;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;4;UNIÃO;UNIÃO
109;179;Deputado Federal;4445;DAMIÃO TENORIO;3;UNIÃO;UNIÃO
109;179;Deputado Federal;4447;DANILO FORTE;5;UNIÃO;UNIÃO
109;179;Deputado Federal;4477;FERNANDA PESSOA;2;UNIÃO;UNIÃO
109;179;Deputado Federal;4488;MOSES RODRIGUES;7;UNIÃO;UNIÃO
109;179;Deputado Federal;5013;ADELITA MONTEIRO;2;PSOL;(PSOL/REDE)
109;179;Deputado Federal;5511;CÉLIO STUDART;3;PSD;PSD
109;179;Deputado Federal;5533;LUIZ GASTÃO;6;PSD;PSD
109;179;Deputado Federal;5555;DOMINGOS NETO;52;PSD;PSD
109;179;Deputado Federal;5566;KELVYA ALBUQUERQUE;1;PSD;PSD
109;179;Deputado Federal;5588;ELIANE BRAZ;4;PSD;PSD
109;179;Deputado Federal;6565;INÁCIO ARRUDA;2;PC do B;(PT/PC do B/PV)
109;179;Deputado Federal;7011;DR MARCOS;1;AVANTE;AVANTE
109;179;Deputado Federal;11;LEGENDA PP;1;PP;PP
109;179;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
109;179;Deputado Federal;13;LEGENDA PT;5;PT;PT
109;179;Deputado Federal;15;LEGENDA MDB;1;MDB;MDB
109;179;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
109;179;Deputado Federal;95;BRANCOS;5;;
109;179;Deputado Federal;96;NULOS;3;;
109;179;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;1;REPUBLICANOS;REPUBLICANOS
109;179;Deputado Estadual;10123;DAVID DURAND;1;REPUBLICANOS;REPUBLICANOS
109;179;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;3;PP;PP
109;179;Deputado Estadual;11113;ALMIR BIÉ;6;PP;PP
109;179;Deputado Estadual;11444;LEONARDO PINHEIRO;7;PP;PP
109;179;Deputado Estadual;12000;EVANDRO LEITÃO;1;PDT;PDT
109;179;Deputado Estadual;12123;CLÁUDIO PINHO;2;PDT;PDT
109;179;Deputado Estadual;12127;HELAINE COELHO;23;PDT;PDT
109;179;Deputado Estadual;13123;MISSIAS DO MST;2;PT;(PT/PC do B/PV)
109;179;Deputado Estadual;13132;ACRISIO SENA;4;PT;(PT/PC do B/PV)
109;179;Deputado Estadual;13333;MOISES BRAZ;3;PT;(PT/PC do B/PV)
109;179;Deputado Estadual;13555;JULIANA LUCENA;3;PT;(PT/PC do B/PV)
109;179;Deputado Estadual;13777;NIZO;4;PT;(PT/PC do B/PV)
109;179;Deputado Estadual;13789;JULINHO;8;PT;(PT/PC do B/PV)
109;179;Deputado Estadual;15000;EDILARDO EUFRASIO;1;MDB;MDB
109;179;Deputado Estadual;15123;AUDIC MOTA;1;MDB;MDB
109;179;Deputado Estadual;15888;AGENOR NETO;2;MDB;MDB
109;179;Deputado Estadual;22000;DR EDMAR FERNADES;2;PL;PL
109;179;Deputado Estadual;22010;BEZERRA DE MENESES;2;PL;PL
109;179;Deputado Estadual;22022;CARMELO NETO;3;PL;PL
109;179;Deputado Estadual;22111;PEDRO MATOS;3;PL;PL
109;179;Deputado Estadual;22380;DUDU DIÓGENES;1;PL;PL
109;179;Deputado Estadual;22555;MARTA GONÇALVES;32;PL;PL
109;179;Deputado Estadual;22720;MILTON ANDRADE;1;PL;PL
109;179;Deputado Estadual;22722;PAULO BATTISTI;1;PL;PL
109;179;Deputado Estadual;22777;DRA SILVANA;18;PL;PL
109;179;Deputado Estadual;22888;SARGENTO GEILSON;1;PL;PL
109;179;Deputado Estadual;23192;MARTINHA - A SAÚDE RESISTE;1;CIDADANIA;(PSDB/CIDADANIA)
109;179;Deputado Estadual;40157;PARANGABA;1;PSB;PSB
109;179;Deputado Estadual;40773;HELOISA FLORENCIO FISIOTERAPEU;1;PSB;PSB
109;179;Deputado Estadual;43777;FRANCISCO HELDER;1;PV;(PT/PC do B/PV)
109;179;Deputado Estadual;44567;MAGNOLIA ROCHA;4;UNIÃO;UNIÃO
109;179;Deputado Estadual;44888;DR. OSCAR RODRIGUES;4;UNIÃO;UNIÃO
109;179;Deputado Estadual;45123;EMILIA PESSOA;1;PSDB;(PSDB/CIDADANIA)
109;179;Deputado Estadual;50444;ZULEIDE QUEIROZ;2;PSOL;(PSOL/REDE)
109;179;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
109;179;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
109;179;Deputado Estadual;55678;DEP FERNANDO HUGO - DR HUGO;1;PSD;PSD
109;179;Deputado Estadual;65234;CACIKA IRÊ;2;PC do B;(PT/PC do B/PV)
109;179;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
109;179;Deputado Estadual;70123;TOMAZ HOLANDA;4;AVANTE;AVANTE
109;179;Deputado Estadual;90100;VALDEMIR VIEIRA;2;PROS;PROS
109;179;Deputado Estadual;12;LEGENDA PDT;1;PDT;PDT
109;179;Deputado Estadual;13;LEGENDA PT;7;PT;PT
109;179;Deputado Estadual;22;LEGENDA PL;1;PL;PL
109;179;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
109;179;Deputado Estadual;45;LEGENDA PSDB;1;PSDB;PSDB
