Tribunal Regional Eleitoral do Ceará
Secretaria de Tecnologia da Informação
Resultados Eleitorais - Eleições Gerais 2022 - 1º Turno - 02/10/2022
Dados gerados em 22/10/2022 11:55:44 sujeitos a alterações

RESULTADO POR SEÇÃO - BOLETINS DAS URNAS

Município;Zona;Seção;Seções Agregadas;Cargo;Número;Nome para Urna;Votos;Partido;Partido/Federação/Coligação
PARAIPABA;109;171; ;Senador;700;KAMILA CARDOSO;33;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;171; ;Senador;95;BRANCOS;9; ; 
PARAIPABA;109;171; ;Senador;96;NULOS;5; ; 
PARAIPABA;109;171; ;Deputado Federal;1010;RONALDO MARTINS;5;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;171; ;Deputado Federal;1213;IDILVAN;5;PDT;PDT
PARAIPABA;109;171; ;Deputado Federal;1214;EDUARDO BISMARCK;3;PDT;PDT
PARAIPABA;109;171; ;Deputado Federal;1313;LUIZIANNE LINS;14;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Federal;1322;GUIMARÃES DO PT;1;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Federal;1533;EUNÍCIO;5;MDB;MDB
PARAIPABA;109;171; ;Deputado Federal;2201;DELEGADO CAVALCANTE;2;PL;PL
PARAIPABA;109;171; ;Deputado Federal;2210;CORONEL AGINALDO;2;PL;PL
PARAIPABA;109;171; ;Deputado Federal;2211;YURY DO PAREDÃO;3;PL;PL
PARAIPABA;109;171; ;Deputado Federal;2222;ANDRÉ FERNANDES;5;PL;PL
PARAIPABA;109;171; ;Deputado Federal;2244;TADEU OLIVEIRA;1;PL;PL
PARAIPABA;109;171; ;Deputado Federal;2255;JÚNIOR MANO;4;PL;PL
PARAIPABA;109;171; ;Deputado Federal;2277;DR JAZIEL;2;PL;PL
PARAIPABA;109;171; ;Deputado Federal;2288;PRISCILA COSTA;3;PL;PL
PARAIPABA;109;171; ;Deputado Federal;2299;MATHEUS NORONHA;14;PL;PL
PARAIPABA;109;171; ;Deputado Federal;4400;LUIZ CARLOS JR;1;UNIÃO;UNIÃO
PARAIPABA;109;171; ;Deputado Federal;4444;HEITOR FREIRE;1;UNIÃO;UNIÃO
PARAIPABA;109;171; ;Deputado Federal;4445;DAMIÃO TENORIO;2;UNIÃO;UNIÃO
PARAIPABA;109;171; ;Deputado Federal;4477;FERNANDA PESSOA;5;UNIÃO;UNIÃO
PARAIPABA;109;171; ;Deputado Federal;4488;MOSES RODRIGUES;1;UNIÃO;UNIÃO
PARAIPABA;109;171; ;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
PARAIPABA;109;171; ;Deputado Federal;5511;CÉLIO STUDART;3;PSD;PSD
PARAIPABA;109;171; ;Deputado Federal;5555;DOMINGOS NETO;36;PSD;PSD
PARAIPABA;109;171; ;Deputado Federal;5588;ELIANE BRAZ;2;PSD;PSD
PARAIPABA;109;171; ;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Federal;7040;CHICO ANTÔNIO;3;AVANTE;AVANTE
PARAIPABA;109;171; ;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
PARAIPABA;109;171; ;Deputado Federal;13;LEGENDA PT;2;PT;PT
PARAIPABA;109;171; ;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;171; ;Deputado Federal;95;BRANCOS;7; ; 
PARAIPABA;109;171; ;Deputado Federal;96;NULOS;2; ; 
PARAIPABA;109;171; ;Deputado Estadual;10022;SARGENTO MENEZES;3;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;171; ;Deputado Estadual;10123;DAVID DURAND;3;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;171; ;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;1;PP;PP
PARAIPABA;109;171; ;Deputado Estadual;11113;ALMIR BIÉ;11;PP;PP
PARAIPABA;109;171; ;Deputado Estadual;11123;ROSÁLIO DANIEL;1;PP;PP
PARAIPABA;109;171; ;Deputado Estadual;11444;LEONARDO PINHEIRO;3;PP;PP
PARAIPABA;109;171; ;Deputado Estadual;12127;HELAINE COELHO;9;PDT;PDT
PARAIPABA;109;171; ;Deputado Estadual;12222;OSMAR BAQUIT;1;PDT;PDT
PARAIPABA;109;171; ;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Estadual;13130;PROFESSORA TERESINHA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Estadual;13132;ACRISIO SENA;11;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Estadual;13333;MOISES BRAZ;1;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Estadual;13555;JULIANA LUCENA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Estadual;13777;NIZO ;3;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Estadual;13789;JULINHO;2;PT;(PT/PC do B/PV)
PARAIPABA;109;171; ;Deputado Estadual;15151;LEONARDO ARAÚJO;1;MDB;MDB
PARAIPABA;109;171; ;Deputado Estadual;15888;AGENOR NETO;10;MDB;MDB
PARAIPABA;109;171; ;Deputado Estadual;22010;BEZERRA DE MENESES;1;PL;PL
PARAIPABA;109;171; ;Deputado Estadual;22022;CARMELO NETO;3;PL;PL
PARAIPABA;109;171; ;Deputado Estadual;22222;PR.ALCIDES FERNANDES;2;PL;PL
PARAIPABA;109;171; ;Deputado Estadual;22555;MARTA GONÇALVES;29;PL;PL
PARAIPABA;109;171; ;Deputado Estadual;22556;DAVID PROARMAS;1;PL;PL
PARAIPABA;109;171; ;Deputado Estadual;22777;DRA SILVANA;2;PL;PL
PARAIPABA;109;171; ;Deputado Estadual;23123;LUANA RIBEIRO;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;171; ;Deputado Estadual;30000;DR. ISAQUE RABELO;1;NOVO;NOVO
PARAIPABA;109;171; ;Deputado Estadual;44777;FIRMO CAMURÇA;8;UNIÃO;UNIÃO
PARAIPABA;109;171; ;Deputado Estadual;45123;EMILIA PESSOA;2;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;171; ;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
PARAIPABA;109;171; ;Deputado Estadual;55555;GABRIELLA AGUIAR;2;PSD;PSD
PARAIPABA;109;171; ;Deputado Estadual;70123;TOMAZ HOLANDA;7;AVANTE;AVANTE
PARAIPABA;109;171; ;Deputado Estadual;13;LEGENDA PT;4;PT;PT
PARAIPABA;109;171; ;Deputado Estadual;95;BRANCOS;10; ; 
PARAIPABA;109;171; ;Deputado Estadual;96;NULOS;1; ; 
PARAIPABA;109;172; ;Presidente;12;CIRO GOMES;9;PDT;PDT
PARAIPABA;109;172; ;Presidente;13;LULA;122;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
PARAIPABA;109;172; ;Presidente;15;SIMONE TEBET;6;MDB;MDB, (PSDB/CIDADANIA), PODE
PARAIPABA;109;172; ;Presidente;22;JAIR BOLSONARO;115;PL;PP, REPUBLICANOS, PL
PARAIPABA;109;172; ;Presidente;30;FELIPE D'AVILA;1;NOVO;NOVO
PARAIPABA;109;172; ;Presidente;44;SORAYA THRONICKE;3;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Presidente;95;BRANCOS;1; ; 
PARAIPABA;109;172; ;Presidente;96;NULOS;5; ; 
PARAIPABA;109;172; ;Governador;12;ROBERTO CLÁUDIO;17;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
PARAIPABA;109;172; ;Governador;13;ELMANO DE FREITAS;95;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
PARAIPABA;109;172; ;Governador;44;CAPITÃO WAGNER;135;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
PARAIPABA;109;172; ;Governador;95;BRANCOS;2; ; 
PARAIPABA;109;172; ;Governador;96;NULOS;13; ; 
PARAIPABA;109;172; ;Senador;131;CAMILO;123;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
PARAIPABA;109;172; ;Senador;555;ERIKA AMORIM;3;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
PARAIPABA;109;172; ;Senador;700;KAMILA CARDOSO;113;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;172; ;Senador;95;BRANCOS;9; ; 
PARAIPABA;109;172; ;Senador;96;NULOS;14; ; 
PARAIPABA;109;172; ;Deputado Federal;1010;RONALDO MARTINS;3;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;172; ;Deputado Federal;1023;PASTOR ABRAÃO;7;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;172; ;Deputado Federal;1111;AJ ALBUQUERQUE;1;PP;PP
PARAIPABA;109;172; ;Deputado Federal;1201;JULIO BRIZZI;1;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;1213;IDILVAN;13;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;1214;EDUARDO BISMARCK;10;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;1233;ROBÉRIO MONTEIRO;4;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;1234;ANDRÉ FIGUEIREDO;1;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;1251;ARNON BEZERRA;2;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;1277;ADAIL JR;1;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;1292;ENFERMEIRA ANA PAULA;2;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;1313;LUIZIANNE LINS;8;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Federal;2200;DRA. MAYRA PINHEIRO;3;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2201;DELEGADO CAVALCANTE;1;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2210;CORONEL AGINALDO;4;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2211;YURY DO PAREDÃO;2;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2222;ANDRÉ FERNANDES;15;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2255;JÚNIOR MANO;3;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2277;DR JAZIEL;17;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2288;PRISCILA COSTA;4;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2299;MATHEUS NORONHA;11;PL;PL
PARAIPABA;109;172; ;Deputado Federal;2323;MORONI;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;172; ;Deputado Federal;4000;DENIS BEZERRA;1;PSB;PSB
PARAIPABA;109;172; ;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;4411;VANDERLAN ALVES;1;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;4;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;4444;HEITOR FREIRE;4;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;4445;DAMIÃO TENORIO;2;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;4447;DANILO FORTE;9;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;4456;DAYANY DO CAPITÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;4477;FERNANDA PESSOA;5;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;4488;MOSES RODRIGUES;12;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
PARAIPABA;109;172; ;Deputado Federal;5511;CÉLIO STUDART;5;PSD;PSD
PARAIPABA;109;172; ;Deputado Federal;5533;LUIZ GASTÃO;8;PSD;PSD
PARAIPABA;109;172; ;Deputado Federal;5555;DOMINGOS NETO;65;PSD;PSD
PARAIPABA;109;172; ;Deputado Federal;5588;ELIANE BRAZ;4;PSD;PSD
PARAIPABA;109;172; ;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Federal;7007;DR CADU;3;AVANTE;AVANTE
PARAIPABA;109;172; ;Deputado Federal;9010;NEGUINHO DOS OLHOS CASTANHOS;1;PROS;PROS
PARAIPABA;109;172; ;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
PARAIPABA;109;172; ;Deputado Federal;13;LEGENDA PT;4;PT;PT
PARAIPABA;109;172; ;Deputado Federal;22;LEGENDA PL;1;PL;PL
PARAIPABA;109;172; ;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;172; ;Deputado Federal;70;LEGENDA AVANTE;1;AVANTE;AVANTE
PARAIPABA;109;172; ;Deputado Federal;95;BRANCOS;4; ; 
PARAIPABA;109;172; ;Deputado Federal;96;NULOS;7; ; 
PARAIPABA;109;172; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;3;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;172; ;Deputado Estadual;10123;DAVID DURAND;5;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;172; ;Deputado Estadual;10124;DUQUINHA;3;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;172; ;Deputado Estadual;11000;JOÃO JAIME;1;PP;PP
PARAIPABA;109;172; ;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;1;PP;PP
PARAIPABA;109;172; ;Deputado Estadual;11113;ALMIR BIÉ;13;PP;PP
PARAIPABA;109;172; ;Deputado Estadual;11444;LEONARDO PINHEIRO;3;PP;PP
PARAIPABA;109;172; ;Deputado Estadual;12000;EVANDRO LEITÃO;1;PDT;PDT
PARAIPABA;109;172; ;Deputado Estadual;12123;CLÁUDIO PINHO;8;PDT;PDT
PARAIPABA;109;172; ;Deputado Estadual;12127;HELAINE COELHO;27;PDT;PDT
PARAIPABA;109;172; ;Deputado Estadual;12333;MARCOS SOBREIRA;1;PDT;PDT
PARAIPABA;109;172; ;Deputado Estadual;12345;LIA GOMES;1;PDT;PDT
PARAIPABA;109;172; ;Deputado Estadual;13013;DRA. DENISE;1;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;13123;MISSIAS DO MST;2;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;13132;ACRISIO SENA;5;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;13133;LARISSA GASPAR;1;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;13456;DE ASSIS DINIZ;2;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;13555;JULIANA LUCENA;2;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;13777;NIZO ;6;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;13789;JULINHO;5;PT;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;15151;LEONARDO ARAÚJO;1;MDB;MDB
PARAIPABA;109;172; ;Deputado Estadual;15331;CLAUDIA HELENA;1;MDB;MDB
PARAIPABA;109;172; ;Deputado Estadual;15888;AGENOR NETO;2;MDB;MDB
PARAIPABA;109;172; ;Deputado Estadual;22010;BEZERRA DE MENESES;2;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22022;CARMELO NETO;8;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22111;PEDRO MATOS;1;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22200;PROF. JOÃO MENDES;1;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22222;PR.ALCIDES FERNANDES;3;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22333;DR THIAGO SALES;1;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22380;DUDU DIÓGENES;2;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22555;MARTA GONÇALVES;50;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22720;MILTON ANDRADE;1;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22722;PAULO BATTISTI;1;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22777;DRA SILVANA;21;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;22999;QUEIROZ DO POVO;1;PL;PL
PARAIPABA;109;172; ;Deputado Estadual;23123;LUANA RIBEIRO;2;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;172; ;Deputado Estadual;23190;TENENTE DANTAS;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;172; ;Deputado Estadual;33123;ALCY PINHEIRO;2;PMN;PMN
PARAIPABA;109;172; ;Deputado Estadual;36190;CORONEL MARQUES;1;AGIR;AGIR
PARAIPABA;109;172; ;Deputado Estadual;44190;SARGENTO REGINAURO;1;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Estadual;44333;HEITOR FÉRRER;1;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Estadual;44447;ISABELLE MUNGUBA;2;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Estadual;44567;MAGNOLIA ROCHA;6;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Estadual;44774;ADRIANNO IMPERADOR;1;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Estadual;44777;FIRMO CAMURÇA;4;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;12;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Estadual;45123;EMILIA PESSOA;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;172; ;Deputado Estadual;45999;FERREIRA ARAGÃO;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;172; ;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;172; ;Deputado Estadual;55555;GABRIELLA AGUIAR;3;PSD;PSD
PARAIPABA;109;172; ;Deputado Estadual;65013;PROFESSOR ANÍZIO;5;PC do B;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;65234;CACIKA IRÊ;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;172; ;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
PARAIPABA;109;172; ;Deputado Estadual;70123;TOMAZ HOLANDA;9;AVANTE;AVANTE
PARAIPABA;109;172; ;Deputado Estadual;70777;CORONEL ADRIANIZIO PAULO;1;AVANTE;AVANTE
PARAIPABA;109;172; ;Deputado Estadual;90114;LINDON JONSON;1;PROS;PROS
PARAIPABA;109;172; ;Deputado Estadual;10;LEGENDA REPUBLICANOS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;172; ;Deputado Estadual;12;LEGENDA PDT;1;PDT;PDT
PARAIPABA;109;172; ;Deputado Estadual;13;LEGENDA PT;1;PT;PT
PARAIPABA;109;172; ;Deputado Estadual;44;LEGENDA UNIÃO;2;UNIÃO;UNIÃO
PARAIPABA;109;172; ;Deputado Estadual;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;172; ;Deputado Estadual;95;BRANCOS;4; ; 
PARAIPABA;109;172; ;Deputado Estadual;96;NULOS;8; ; 
PARAIPABA;109;173; ;Presidente;12;CIRO GOMES;13;PDT;PDT
PARAIPABA;109;173; ;Presidente;13;LULA;133;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
PARAIPABA;109;173; ;Presidente;15;SIMONE TEBET;2;MDB;MDB, (PSDB/CIDADANIA), PODE
PARAIPABA;109;173; ;Presidente;22;JAIR BOLSONARO;104;PL;PP, REPUBLICANOS, PL
PARAIPABA;109;173; ;Presidente;30;FELIPE D'AVILA;1;NOVO;NOVO
PARAIPABA;109;173; ;Presidente;44;SORAYA THRONICKE;1;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Presidente;95;BRANCOS;5; ; 
PARAIPABA;109;173; ;Presidente;96;NULOS;6; ; 
PARAIPABA;109;173; ;Governador;12;ROBERTO CLÁUDIO;17;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
PARAIPABA;109;173; ;Governador;13;ELMANO DE FREITAS;107;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
PARAIPABA;109;173; ;Governador;44;CAPITÃO WAGNER;117;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
PARAIPABA;109;173; ;Governador;95;BRANCOS;10; ; 
PARAIPABA;109;173; ;Governador;96;NULOS;14; ; 
PARAIPABA;109;173; ;Senador;131;CAMILO;138;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
PARAIPABA;109;173; ;Senador;160;CARLOS SILVA;1;PSTU;PSTU
PARAIPABA;109;173; ;Senador;555;ERIKA AMORIM;2;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
PARAIPABA;109;173; ;Senador;700;KAMILA CARDOSO;88;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;173; ;Senador;95;BRANCOS;11; ; 
PARAIPABA;109;173; ;Senador;96;NULOS;25; ; 
PARAIPABA;109;173; ;Deputado Federal;1010;RONALDO MARTINS;8;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;173; ;Deputado Federal;1023;PASTOR ABRAÃO;3;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;173; ;Deputado Federal;1030;VERISSIMO FREITAS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;173; ;Deputado Federal;1213;IDILVAN;12;PDT;PDT
PARAIPABA;109;173; ;Deputado Federal;1214;EDUARDO BISMARCK;11;PDT;PDT
PARAIPABA;109;173; ;Deputado Federal;1233;ROBÉRIO MONTEIRO;1;PDT;PDT
PARAIPABA;109;173; ;Deputado Federal;1234;ANDRÉ FIGUEIREDO;1;PDT;PDT
PARAIPABA;109;173; ;Deputado Federal;1292;ENFERMEIRA ANA PAULA;4;PDT;PDT
PARAIPABA;109;173; ;Deputado Federal;1313;LUIZIANNE LINS;10;PT;(PT/PC do B/PV)
PARAIPABA;109;173; ;Deputado Federal;1322;GUIMARÃES DO PT;2;PT;(PT/PC do B/PV)
PARAIPABA;109;173; ;Deputado Federal;1533;EUNÍCIO;6;MDB;MDB
PARAIPABA;109;173; ;Deputado Federal;2022;DRA CINTHIA BELINO;1;PSC;PSC
PARAIPABA;109;173; ;Deputado Federal;2201;DELEGADO CAVALCANTE;2;PL;PL
PARAIPABA;109;173; ;Deputado Federal;2210;CORONEL AGINALDO;3;PL;PL
PARAIPABA;109;173; ;Deputado Federal;2222;ANDRÉ FERNANDES;11;PL;PL
PARAIPABA;109;173; ;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
PARAIPABA;109;173; ;Deputado Federal;2277;DR JAZIEL;17;PL;PL
PARAIPABA;109;173; ;Deputado Federal;2288;PRISCILA COSTA;2;PL;PL
PARAIPABA;109;173; ;Deputado Federal;2299;MATHEUS NORONHA;15;PL;PL
PARAIPABA;109;173; ;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;4422;JULIERME SENA;1;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;4440;CAETANO NETO;1;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;4445;DAMIÃO TENORIO;4;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;4447;DANILO FORTE;8;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;4456;DAYANY DO CAPITÃO;2;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;4477;FERNANDA PESSOA;10;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;4488;MOSES RODRIGUES;6;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
PARAIPABA;109;173; ;Deputado Federal;5511;CÉLIO STUDART;16;PSD;PSD
PARAIPABA;109;173; ;Deputado Federal;5533;LUIZ GASTÃO;7;PSD;PSD
PARAIPABA;109;173; ;Deputado Federal;5555;DOMINGOS NETO;68;PSD;PSD
PARAIPABA;109;173; ;Deputado Federal;5588;ELIANE BRAZ;3;PSD;PSD
PARAIPABA;109;173; ;Deputado Federal;6565;INÁCIO ARRUDA;3;PC do B;(PT/PC do B/PV)
PARAIPABA;109;173; ;Deputado Federal;7040;CHICO ANTÔNIO;1;AVANTE;AVANTE
PARAIPABA;109;173; ;Deputado Federal;13;LEGENDA PT;1;PT;PT
PARAIPABA;109;173; ;Deputado Federal;15;LEGENDA MDB;1;MDB;MDB
PARAIPABA;109;173; ;Deputado Federal;22;LEGENDA PL;1;PL;PL
PARAIPABA;109;173; ;Deputado Federal;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;173; ;Deputado Federal;95;BRANCOS;8; ; 
PARAIPABA;109;173; ;Deputado Federal;96;NULOS;10; ; 
PARAIPABA;109;173; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;173; ;Deputado Estadual;10123;DAVID DURAND;10;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;173; ;Deputado Estadual;10124;DUQUINHA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;173; ;Deputado Estadual;10190;EVALDO COSTA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;173; ;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;4;PP;PP
PARAIPABA;109;173; ;Deputado Estadual;11113;ALMIR BIÉ;14;PP;PP
PARAIPABA;109;173; ;Deputado Estadual;11444;LEONARDO PINHEIRO;3;PP;PP
PARAIPABA;109;173; ;Deputado Estadual;12000;EVANDRO LEITÃO;2;PDT;PDT
PARAIPABA;109;173; ;Deputado Estadual;12114;GUILHERME LANDIM;1;PDT;PDT
PARAIPABA;109;173; ;Deputado Estadual;12123;CLÁUDIO PINHO;3;PDT;PDT
PARAIPABA;109;173; ;Deputado Estadual;12127;HELAINE COELHO;30;PDT;PDT
PARAIPABA;109;173; ;Deputado Estadual;12888;SERGIO AGUIAR;1;PDT;PDT
PARAIPABA;109;173; ;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
PARAIPABA;109;173; ;Deputado Estadual;13131;MARI LACERDA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;173; ;Deputado Estadual;13132;ACRISIO SENA;5;PT;(PT/PC do B/PV)
PARAIPABA;109;173; ;Deputado Estadual;13133;LARISSA GASPAR;2;PT;(PT/PC do B/PV)
PARAIPABA;109;173; ;Deputado Estadual;13234;GUILHERME SAMPAIO;1;PT;(PT/PC do B/PV)
PARAIPABA;109;173; ;Deputado Estadual;13333;MOISES BRAZ;2;PT;(PT/PC do B/PV)
